id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
41983975,LILY ROOM “A3” 8 MINS TO AIRPORT/PENN/EWR/RUTGERS,260464120,Sandra,,West,40.74201,-74.19451,Private room,75,1,25,2022-04-24,0.8,12,363,8,
42021418,The Village by Hazelwood Homes,145784139,Walden,,West,40.74483,-74.23317,Private room,82,1,32,2022-09-15,4.73,1,327,32,
42033002,CANDY ROOM “C1”  8 MINS TO PENN/EWR AIRPORT/RUTGER,260464120,Sandra,,West,40.74147,-74.19397,Private room,68,1,48,2022-06-25,1.5,12,365,27,
42088366,Private room in Newark 25 minutes from New York,333744947,Magaly,,East,40.72161,-74.16786,Private room,100,1,48,2021-07-19,1.5,1,237,0,
42134046,"Private Apt. Minutes from NYC, EWR and Newark Penn",334292454,Marlene,,North,40.7702,-74.16168,Entire home/apt,58,2,59,2022-09-11,3.01,1,103,36,
42207026,AMAZING!!ROOM “V2” 10 MINS TO AIRPORT/PENN/RUTGERS,212693162,Kingsley,,Central,40.74558,-74.18956,Private room,180,1,0,,,31,301,0,
42223536,It’s quiet and spacious,335386938,Matthew,,South,40.72354,-74.20113,Private room,200,1,0,,,1,0,0,
42297965,(H) Easy Access to EWR & Penn. The Hana Room,8075263,Kei,,Central,40.72969,-74.18031,Private room,49,7,6,2022-08-26,0.19,1,13,1,
42405386,Near Newark Penn Station,48869670,Andres,,East,40.73138,-74.16439,Entire home/apt,85,6,9,2022-09-05,0.93,5,112,9,
42490581,#4 Your place to visit NYC/EWR airport 3.2mile,73860334,Anna,,Central,40.73705,-74.19578,Private room,65,1,26,2022-09-09,0.82,12,50,12,
42520266,Hidden Gem of Forest Hills/ Mins To Downtown,338687664,Shaun,,North,40.7722,-74.16744,Entire home/apt,106,2,48,2022-08-21,1.85,4,276,17,
42565920,“VERY CLEAN”ROOM M2 8MINS TO RUTGER/EWR/PRUDENTIAL,212693162,Kingsley,,Central,40.74506,-74.18812,Private room,80,1,25,2022-08-28,0.8,31,273,14,
42603164,SLEEP-SPACE 8MINS TO PENN/EWR AIRPORT/RUTGER,260464120,Sandra,,West,40.74028,-74.19452,Shared room,60,1,42,2022-07-13,1.58,12,365,2,
42610700,Brick Cities Finest!,339442282,Idrissa,,West,40.73914358,-74.20582093,Private room,55,1,2,2022-09-25,0.9,1,364,2,
42623194,CALM ROOM “B3” 8 MINS TO PENN/EWR AIRPORT/RUTGER,260464120,Sandra,,West,40.74168,-74.19524,Private room,65,1,36,2022-09-20,1.17,12,364,30,
42627920,LOVE ROOM “C3” 8 MINS TO PENN/EWR AIRPORT/RUTGER,260464120,Sandra,,West,40.74185,-74.19382,Private room,65,1,49,2022-09-16,1.59,12,360,21,
42793193,Clean private room with access to NYC and EWR.,212082180,David,,East,40.73181,-74.14539,Private room,53,1,13,2022-09-22,0.42,1,52,7,
42841625,Stylish Modern 3Bed Apt Private Ent. Free Parking!,313129563,Joe,,Central,40.72957,-74.19859,Entire home/apt,163,2,138,2022-09-26,5.57,11,144,44,
42863779,💜KING BED #1 NEAR NEWARK AIRPORT/NYC/OUTLETMALL,341329541,Your BnB LLC,,South,40.68777,-74.19825,Private room,48,1,1,2020-11-19,0.04,15,56,0,
42864391,💜KING BED #2 NEAR NEWARK AIRPORT/NYC/OUTLETMALL,341329541,Your BnB LLC,,South,40.6893,-74.19975,Private room,50,1,3,2020-12-06,0.12,15,56,0,
42864778,💜Perfect Suite#7 NEAR NewarkAIRPORT/NYC/OUTLETmall,341329541,Your BnB LLC,,South,40.68732,-74.19851,Private room,65,1,71,2022-08-15,2.3,15,146,33,
42865099,🧡KING BED #6 NEAR NEWARK AIRPORT/NYC/OUTLETMALL,341329541,Your BnB LLC,,South,40.68706,-74.19818,Private room,57,1,102,2022-09-08,3.31,15,244,49,
42865385,PerfectStay#5 NEAR NEWARK-AIRPORT/NYC/OUTLETMALL,341329541,Your BnB LLC,,South,40.68846,-74.19865,Private room,48,1,4,2022-09-11,0.13,15,94,1,
42865571,💝2 BEDROOM king APT /NEWARK-AIRPORT/NY/OUTLETMALL🛍,341329541,Your BnB LLC,,South,40.68868,-74.20046,Entire home/apt,180,1,14,2022-07-17,0.51,15,0,3,
42869903,44 4BR/2BA Entire House Nr NYC Rutgers NJIT Seton,24815236,Mario,,West,40.74517,-74.21911,Entire home/apt,110,7,0,,,53,309,0,
42894634,PerfectStay#10 NEAR NEWARK-AIRPORT/NYC/OUTLETMALL,341329541,Your BnB LLC,,South,40.68708,-74.20028,Private room,52,1,48,2022-09-01,1.62,15,87,13,
42894836,💛KING BED #11 NEAR NEWARK-AIRPORT/NYC/OUTLETMALL,341329541,Your BnB LLC,,South,40.6878,-74.19833,Private room,54,1,46,2022-09-08,1.55,15,154,32,
42894968,💖Perfect Suite#12 NEAR NewarkAIRPORT/NYC/OUTLET,341329541,Your BnB LLC,,South,40.68889,-74.1983,Private room,63,1,13,2022-09-12,0.42,15,84,8,
42951218,BestRest #1 NEAR NYC/NEWARK AIRPORT/OUTLET MALL,341965845,Rosa Adelia,,South,40.68741,-74.19958,Private room,56,1,62,2022-09-21,2.28,6,318,60,
42951960,BestRest #2 NEAR NYC/NEWARK AIRPORT/OUTLET MALL,341965845,Rosa Adelia,,South,40.68891,-74.19892,Private room,56,1,65,2022-09-20,2.39,6,322,59,
42952051,BestRest #4 NEAR NYC/NEWARK AIRPORT/OUTLET MALL,341965845,Rosa Adelia,,South,40.68874,-74.19903,Private room,55,1,207,2022-09-23,6.79,6,321,159,
42952269,BestRest #3 NEAR NYC/NEWARK AIRPORT/OUTLET MALL,341965845,Rosa Adelia,,South,40.68937,-74.19959,Private room,56,1,166,2022-09-23,5.58,6,331,129,
42952334,BestRest SUITE NEAR NYC/NEWARK AIRPORT/OUTLET MALL,341965845,Rosa Adelia,,South,40.68911,-74.19887,Private room,61,1,138,2022-09-23,5.18,6,333,108,
42952463,BestRest 2 BED NEAR NYC/NEWARK AIRPORT/OUTLET MALL,341965845,Rosa Adelia,,South,40.68911,-74.19859,Entire home/apt,107,1,29,2022-09-14,1.06,6,320,19,
43109131,Perfect runaway #8 Newark/ Israel Beth Hospital,73860334,Anna,,South,40.71143,-74.20993,Private room,55,2,38,2022-08-14,1.26,12,64,29,
43132649,"Online Users Shared Bunk Spot, EWR/NYC & highways",219943978,Gem,,North,40.77646,-74.16184,Private room,37,1,70,2022-09-23,2.35,5,82,20,
43413431,"Cozy Corner, EWR/NYC & major highways",219943978,Gem,,North,40.77619,-74.16112,Private room,35,1,40,2022-09-15,1.4,5,78,16,
43455719,Cozy and bright! Ideal for family vacations! Next to NYC and Airport!,238501905,Ruy,,East,40.733395,-74.163422,Entire home/apt,124,2,74,2022-09-14,4.44,6,306,59,
43476309,PerfectStay#9 NEAR NEWARK AIRPORT/NYC/OUTLET MALL,341329541,Your BnB LLC,,South,40.68711,-74.20049,Private room,45,1,56,2022-09-05,1.95,15,84,28,
43476710,PerfectStay#8 NEAR NEWARK AIRPORT/NYC/OUTLET MALL,341329541,Your BnB LLC,,South,40.68709,-74.19863,Private room,45,1,34,2022-09-08,1.18,15,24,9,
43505164,Ironbound SleekSpace +PrivateEntrance+PrivateBath,247824262,Yuki Mark,,East,40.72926,-74.15888,Entire home/apt,62,1,85,2022-09-05,2.98,7,78,49,
43742507,"Spacious 3BR, Minutes to EWR/Penn,Close to NYC",129771143,Ayoola,,West,40.74331,-74.21876,Entire home/apt,200,2,2,2022-07-25,0.08,1,360,1,
43757168,The King Suite,306914385,Daphne,,South,40.72563,-74.20637,Private room,25,2,31,2022-06-05,1.22,3,256,23,
43827512,153 2Bx 2 BR apartment near NYC & EWR,24815236,Mario,,West,40.7397,-74.22798,Entire home/apt,1085,7,6,2022-05-21,0.36,53,356,3,
43987704,Peculiar room B1,347646634,Marian,,Central,40.74856,-74.18758,Private room,55,2,57,2022-08-08,2.09,20,362,22,
44026229,"Luxury 5*. Cozy, Comfortable, Home away from Home.",73284268,Rob,,West,40.73844,-74.20538,Private room,119,1,19,2022-09-25,1.2,3,269,11,
44036987,NEWARK PRIVATE ROOM 50% discount Ferry St,30306281,Nickey,,East,40.72951,-74.15874,Private room,55,5,0,,,3,36,0,
44100621,Private Room For 2,352745897,Abbeygale,,South,40.71476,-74.21508,Private room,45,3,0,,,1,0,0,
44180859,Sunshine is a room in a 4 bedroom apartment,355277870,Zola,,South,40.71595,-74.20196,Private room,65,1,15,2022-05-16,0.58,6,365,6,
44181014,butterfly room is a room in. 4 bedroom apartment.,355277870,Zola,,South,40.71669,-74.20186,Private room,60,1,16,2022-06-27,0.62,6,364,3,
44190204,Newark International Airport  ROOM,355929975,King,,South,40.70967,-74.20059,Private room,50,60,0,,,1,362,0,
44307485,Dreamland is a room in a 4 bedroom apartment.,355277870,Zola,,South,40.71518,-74.20255,Private room,60,1,28,2022-09-10,1.05,6,365,5,
44578453,The Lennox Stay - Cozy Downtown Flat☆King bed,186328264,Said & Sue-Ann,,Central,40.73405,-74.17372,Entire home/apt,178,3,78,2022-09-14,3.29,8,344,42,
45053229,"Light Flooded Bedroom, Newark Home 15 Mins to EWR",52659070,Adrienne,,Central,40.75607,-74.18849,Private room,40,30,8,2021-12-31,0.33,56,365,1,
45053462,"Bright Newark Home, 25 Mins to NYC, 10 mins to EWR",52659070,Adrienne,,Central,40.7562,-74.18856,Private room,40,30,7,2022-03-06,0.39,56,290,4,
45084609,NY NJ Historic Forest Hills Newark Homeshre 1bdRm,172508456,Dexter,,North,40.76437,-74.17522,Private room,45,31,4,2021-08-31,0.18,6,106,0,
45100268,Kislak 201 Spacious Studio Steps from Everything,348281346,Kislak,,Central,40.74244,-74.17022,Entire home/apt,199,5,0,,,19,227,0,
45100272,Kislak 203 Luxurious 1BR Steps from Everything,348281346,Kislak,,Central,40.74243,-74.17053,Entire home/apt,249,3,0,,,19,363,0,
45100275,Kislak 301Chic Studio in the Heart of Downtown,348281346,Kislak,,Central,40.74182,-74.17071,Entire home/apt,199,3,0,,,19,117,0,
45100279,Kislak 303 Luxurious 2BR in Heart of Downtown,348281346,Kislak,,Central,40.74203,-74.16918,Entire home/apt,299,3,1,2021-07-23,0.07,19,363,0,
45100288,Kislak 302 Spacious 1BR in Heart of Downtown,348281346,Kislak,,Central,40.74069,-74.17081,Entire home/apt,249,3,1,2021-12-13,0.1,19,363,1,
45100297,Kislak 407 Stunning 2BR with Den Corner Apt Retreat Above the City,348281346,Kislak,,Central,40.74092,-74.17044,Entire home/apt,329,3,1,2021-08-14,0.07,19,285,0,
45311859,Bright room in North Newark Home 15 Mins to EWR,52659070,Adrienne,,Central,40.75603,-74.18838,Private room,29,21,10,2022-07-20,0.43,56,365,7,
45359710,The 'Sweet Dreams' Room in Newark 10 Min Drive EWR,52659070,Adrienne,,Central,40.75624,-74.1885,Private room,35,30,2,2022-05-15,0.09,56,365,1,
45385239,Latin Experience,108860009,River,,North,40.77581,-74.16601,Private room,60,2,22,2022-08-12,1.04,2,126,12,
45423927,Welcome to 1054 Hunterdon. A Home away from Home.,252640784,Michael,,South,40.70731735,-74.20735931,Entire home/apt,174,3,2,2022-08-14,1.15,1,321,2,
45447696,Aconchegante e limpa,367572760,Christiane Mirelle,,East,40.72615,-74.15363,Private room,49,5,0,,,1,0,0,
45454874,★Wow! 24 HR Sale Yes! At Last Your Search Is Over,73456197,Ray,,East,40.72192,-74.15197,Entire home/apt,190,1,14,2022-06-01,0.59,6,38,5,
45455109,★Wow! 24 HR Sale★Yes! At Last Your Search Is Over,73456197,Ray,,East,40.72187,-74.15344,Entire home/apt,190,1,62,2022-09-03,2.52,6,38,21,
45599380,Luxury 5* Cozy Comfy lots of sunlights.10 mins EWR,73284268,Rob,,West,40.73918,-74.20554,Private room,119,1,13,2022-09-25,0.74,3,364,5,
45652060,Amazing Location! All renovated 2BR. NEXT TO NY and Newark Penn Station.,238501905,Ruy,,East,40.733395,-74.163422,Entire home/apt,141,1,87,2022-09-24,3.71,6,312,59,
45653958,BEST.AREA NEWARK/ ELIZABE NEAR AIRPORT/BEHT ISRAEL,88327797,Kevin,,South,40.70573,-74.21097,Private room,39,8,7,2022-07-30,0.29,3,306,1,
45672143,RED “D” ROOM 9MINS TO PENN/RUTGERS/NEWARK AIRPORT,370008282,Yomi,,Central,40.74813,-74.18838,Private room,51,1,104,2022-09-17,4.34,25,168,27,
45673181,COZY ROOM “E 9MINS TO PENN/RUTGERS/NEWARK AIRPORT,370008282,Yomi,,Central,40.74825,-74.18707,Private room,55,1,101,2022-09-24,4.36,25,177,70,
45674001,Relaxation Room F 9 mins to Penn/Rutgers/Airport.,370008282,Yomi,,Central,40.74784,-74.18836,Private room,50,1,42,2022-09-24,2.04,25,174,25,
45674080,"Nice Room A. 10 minutes to the airport, Downtown.",370008282,Yomi,,Central,40.74753,-74.18681,Private room,50,1,56,2022-09-02,2.36,25,126,29,
45674099,"cozy room P. Close to all essentials, airport & DT",370008282,Yomi,,Central,40.74809,-74.18855,Private room,50,1,12,2022-03-03,0.51,25,145,4,
45684849,⭐️Best 4BR House to Visit NYC ✈️EWR Airport+Subway,1315486,Roy,,East,40.73083,-74.16353,Entire home/apt,218,1,12,2022-08-29,0.73,16,314,5,
45686687,Cozy Master Room G. Close to Downtown/ Restsurant.,370008282,Yomi,,Central,40.74746,-74.18898,Private room,60,1,24,2022-09-18,4.26,25,174,24,
45688081,"Private RM C. 9 mins to Airport, Downtown and Eats",370008282,Yomi,,Central,40.74686,-74.18822,Private room,60,1,12,2022-09-14,1.29,25,174,12,
45723168,"Cozy Rm B. 9 mins to Airport, Rutgers, Downtown.",370008282,Yomi,,Central,40.74756,-74.18859,Private room,53,1,70,2022-09-25,2.93,25,170,45,
45814738,The Cove,355277870,Zola,,South,40.71682,-74.20395,Private room,70,1,25,2022-07-02,1.05,6,365,15,
45816945,Quiet. Comfortable stay. Close to all.,371442386,Syl,,North,40.78211,-74.15694,Entire home/apt,67,1,12,2022-08-02,0.51,1,81,8,
45841444,173 1CX  - Entire 1 BR Apartment Near NYC and EWR,24815236,Mario,,West,40.74661,-74.1979,Entire home/apt,1055,1,10,2021-12-28,0.57,53,344,5,
45926390,"Bunk Spot Resting Space, EWR/NYC & major highway",219943978,Gem,,North,40.77607,-74.16156,Private room,38,1,12,2022-09-10,0.9,5,89,11,
46003774,153 3Ax  - Entire 1 BR Apartment Near NYC and EWR,24815236,Mario,,West,40.74011,-74.22633,Entire home/apt,70,7,8,2021-12-27,0.39,53,353,3,
46039232,Serene & Peaceful Room Near Penn EWR & Attractions,52659070,Adrienne,,Central,40.75611,-74.18699,Private room,35,30,0,,,56,365,0,
46072359,Private Comfy Room The Heart of Downtown Ironbound,307396957,Latasha,,East,40.72791,-74.15722,Private room,108,2,1,2020-11-20,0.04,1,0,0,
46107887,"Savvy Traveler Home 3BR, Great Access To NJ & NYC",353453114,Zee,,West,40.74684,-74.23606,Entire home/apt,265,3,44,2022-09-05,1.99,4,104,21,
46121463,Cozy and Luxurious Sweet Dream Rm Newark Near EWR,52659070,Adrienne,,Central,40.75603,-74.18836,Private room,32,7,7,2022-09-26,0.33,56,338,2,
46240032,Nice Private Room in small apartment!,16442774,Kervin,,Central,40.73386,-74.19923,Private room,28,1,24,2022-09-25,1.04,1,26,21,
46282215,Perfect room c,347646634,Marian,,Central,40.74905,-74.18955,Private room,55,2,59,2022-09-11,2.76,20,239,36,
46282974,"Peculiar room b,near penn station and under",347646634,Marian,,Central,40.7472,-74.1898,Private room,55,2,27,2022-08-14,1.2,20,362,12,
46293745,Manhattan view,374767632,Florain,,South,40.72652,-74.20223,Private room,95,1,8,2021-01-26,0.36,1,0,0,
46489386,Peculiar Master bedroom A.,347646634,Marian,,Central,40.74755,-74.18984,Private room,65,2,21,2022-06-27,0.96,20,53,4,
46530689,Lalaland,355277870,Zola,,South,40.71512,-74.20339,Private room,60,1,14,2022-08-27,0.62,6,362,12,
46560808,Huge Bright Rm with Closet 7 Min Drive to Nwk Penn,52659070,Adrienne,,Central,40.75734,-74.18855,Private room,31,9,4,2022-04-26,0.31,56,353,3,
46585021,COZY ROOM X. 10 MINS TO EWR/RUTGERS/PRUDENTIAL,212693162,Kingsley,,Central,40.72839,-74.18164,Private room,50,1,14,2021-10-30,0.62,31,239,1,
46624218,#9 Perfect runaway Newark ISRAEL BETH HOSPITAL,73860334,Anna,,South,40.71119,-74.21137,Private room,56,1,20,2022-09-02,0.89,12,64,11,
46725519,Kislak 305 Luxurious 1BR in Heart of Downtown,348281346,Kislak,,Central,40.7424,-74.17083,Entire home/apt,249,3,0,,,19,342,0,
46725564,Kislak 306 Luxurious 1BR in Heart of Downtown,348281346,Kislak,,Central,40.74022,-74.17021,Entire home/apt,249,3,0,,,19,117,0,
46725576,Kislak 402 Spacious 1BR Retreat Above the City,348281346,Kislak,,Central,40.74192,-74.17083,Entire home/apt,249,3,0,,,19,363,0,
46725582,Kislak 403 Luxurious 2BR Retreat Above the City,348281346,Kislak,,Central,40.74016,-74.16999,Entire home/apt,299,3,2,2021-10-10,0.12,19,363,1,
46725595,Kislak 405 Luxurious 1BR Retreat Above the City,348281346,Kislak,,Central,40.74021,-74.1686,Entire home/apt,249,3,0,,,19,363,0,
46725602,Kislak 602 2BR Penthouse Retreat Above the City,348281346,Kislak,,Central,40.74068,-74.1691,Entire home/apt,299,3,0,,,19,310,0,
46725613,Kislak 603 1BR Penthouse with Stunning Rooftop Terrace,348281346,Kislak,,Central,40.74245,-74.16904,Entire home/apt,249,3,0,,,19,336,0,
46725623,Kislak 307 Stunning 2BR Corner Apt in Heart of Downtown,348281346,Kislak,,Central,40.74236,-74.16909,Entire home/apt,329,3,0,,,19,271,0,
46725630,Kislak 304 Chic Studio in the Heart of Downtown,348281346,Kislak,,Central,40.74061,-74.17067,Entire home/apt,199,3,0,,,19,14,0,
46725638,Kislak 601 1BR Penthouse with Stunning Rooftop Terrace,348281346,Kislak,,Central,40.74155,-74.16945,Entire home/apt,249,3,0,,,19,301,0,
46773056,Meditation & Tranquility Rm Newark 7 mins to Penn,52659070,Adrienne,,Central,40.7574,-74.18731,Private room,35,30,7,2022-05-06,0.44,56,350,2,
46837041,Bright Airy Sweet Dreams Rm 7 mins to Newark Penn,52659070,Adrienne,,Central,40.7565,-74.18898,Private room,40,4,1,2022-03-15,0.15,56,363,1,
46841366,Cute & Super Cozy Bedroom 7 min from NWK Penn,52659070,Adrienne,,Central,40.75615,-74.1889,Private room,35,30,1,2020-12-31,0.05,56,365,0,
46842091,Huge Bright Room with Meditation Corner near Penn,52659070,Adrienne,,Central,40.75808,-74.18772,Private room,35,30,1,2020-12-18,0.05,56,363,0,
46895440,Country Elegance Room w/ Queen Sz Bed 7 Mins  Penn,52659070,Adrienne,,Central,40.75642,-74.18881,Private room,35,25,8,2022-05-09,0.54,56,362,4,
46904306,C2 - Affordable Shared Luxury  near NYC / EWR,376370699,Dayo,,South,40.72829,-74.21235,Private room,61,2,8,2022-09-25,0.38,5,362,7,
46914923,Sweet Dreams & Airy Rm 7 mins to Newark Penn,52659070,Adrienne,,Central,40.75735,-74.18777,Private room,40,30,4,2021-09-07,0.21,56,351,0,
46915351,Bright + Airy Bedroom 7 minutes from Newark Penn,52659070,Adrienne,,Central,40.75666,-74.18774,Private room,32,29,6,2022-08-31,0.28,56,363,4,
46915635,Bright + Airy Super Cozy Room 7 min from NWK Penn,52659070,Adrienne,,Central,40.75637,-74.1874,Private room,35,30,3,2022-04-23,0.27,56,365,3,
46915711,Huge & Bright Light Flooded Bedroom 7 mins to Penn,52659070,Adrienne,,Central,40.75738,-74.18847,Private room,34,30,4,2022-07-21,0.23,56,365,3,
46915781,Beautiful Bright Cozy Room 7 mins to Penn Station,52659070,Adrienne,,Central,40.75758,-74.18889,Private room,40,30,2,2021-12-28,0.13,56,365,1,
46923766,Private Light Flooded Rm in Newark 7 mins to Penn,52659070,Adrienne,,Central,40.75655,-74.18723,Private room,35,30,3,2022-01-06,0.14,56,365,2,
46945702,Candy Room' Bright and Open w/ Work Space Newark,52659070,Adrienne,,Central,40.75731,-74.18722,Private room,29,7,12,2022-06-10,0.61,56,354,7,
47002028,Blue Tranquility Good Vibes Private Rm 7 Mins Penn,52659070,Adrienne,,Central,40.75781,-74.18766,Private room,40,25,4,2022-03-01,0.21,56,363,2,
47033337,Serenity & Meditation Room w/ Large Closet Newark,52659070,Adrienne,,Central,40.75778,-74.18892,Private room,31,30,7,2022-07-28,0.33,56,328,2,
47074704,Under the Sea' Peaceful Blue Room 7 Mins to Penn,52659070,Adrienne,,Central,40.75609,-74.18701,Private room,40,29,3,2022-05-31,0.16,56,365,2,
47087558,Cozy Poconos Cabin Like Home.,65958489,K,,North,40.78208,-74.16972,Private room,90,3,0,,,1,0,0,
47232886,Sweet home,295429263,Lamont,,South,40.72381,-74.21535,Private room,387,1,0,,,1,0,0,
47240325,"Peculiar 340, 2nd floor room 2. Near Rutgers",347646634,Marian,,Central,40.7458,-74.18528,Private room,54,2,48,2022-09-03,2.86,20,82,31,
47286030,C3 - Affordable Shared Luxury  near NYC / EWR,376370699,Dayo,,South,40.72824,-74.21084,Private room,61,2,7,2022-09-02,0.33,5,362,6,
47389108,Cozy 'n' Cute Bright Airy Bedroom 7 Mins to Penn,52659070,Adrienne,,Central,40.75672,-74.18839,Private room,35,30,11,2022-03-26,0.56,56,363,5,
47531604,"Easy access to local hospital, airport, and NYC B2",380746240,Alicia,,South,40.7122,-74.20823,Private room,43,2,8,2022-06-25,0.4,4,152,5,
47564654,Bright Room w/ Queen Size Bed & Large Closet,52659070,Adrienne,,Central,40.758,-74.18888,Private room,35,4,3,2022-09-01,0.27,56,356,3,
47705648,Serene & Good Energy Private Room Near NYC / EWR,52659070,Adrienne,,Central,40.75806,-74.18762,Private room,35,30,8,2022-04-14,0.42,56,335,5,
47717411,Cozy and modern place,384406482,Marcelo,,East,40.72039,-74.17527,Entire home/apt,150,3,74,2022-09-15,3.63,1,148,41,
47744970,44 1C Entire Mini Studio near NYC and EWR,24815236,Mario,,West,40.7433,-74.22087,Entire home/apt,1050,7,8,2021-07-25,0.4,53,365,0,
47761021,Big and beautiful one family home,384900746,Vitalis,,South,40.70487,-74.20855,Private room,50,2,0,,,2,0,0,
47771503,city apartment  walking distance to train station,308331308,Celma,,South,40.73178,-74.21241,Entire home/apt,160,2,0,,,1,239,0,
47788861,Big and beautiful home,384900746,Vitalis,,South,40.70644,-74.20687,Private room,50,3,0,,,2,0,0,
47832034,*THE GOLD ROOM* 10 MINS NEWARK AIRPORT,216631614,Sam,,South,40.7274,-74.21508,Private room,44,1,7,2022-07-06,0.35,25,115,6,
47883095,Comfy Private Room Near Newark Penn/Airport,179324401,Jennifer,,East,40.73221,-74.15032,Private room,97,2,0,,,1,0,0,
47903149,Spacious family apartment,52969785,Al,,South,40.71163,-74.2003,Entire home/apt,115,2,62,2022-09-21,3.44,1,342,40,
47908166,★LUX 1 BR Apt Great Location★Free Parking !!,313129563,Joe,,Central,40.74919,-74.16863,Entire home/apt,175,2,74,2022-09-15,3.71,11,323,28,
47920035,Cozy Room 1. 10 mins to airport/Penn/ DT Newark,370008282,Yomi,,Central,40.74677,-74.18943,Private room,53,1,37,2022-09-20,1.83,25,87,25,
47921150,Cozy RM2. 10 minutes to Airport & downtown Newark,370008282,Yomi,,Central,40.74641,-74.18906,Private room,60,1,34,2022-09-23,1.73,25,87,19,
47921778,Cozy RM3. 10 min to Airport & Downtown Newark.,370008282,Yomi,,Central,40.74501,-74.18945,Private room,65,1,9,2022-05-30,0.45,25,55,7,
47922229,Sleeping curtain space 1. Close to Airport & DT.,370008282,Yomi,,Central,40.74678,-74.18814,Shared room,46,1,49,2022-09-17,2.46,25,80,33,
47923119,Nice rm M. 10min to the Airport & Downtown Newark.,370008282,Yomi,,Central,40.74482,-74.18774,Private room,56,1,50,2022-09-24,2.5,25,87,25,
47925145,Nice Rm S. 10 minutes to Airport & Downtown Newark,370008282,Yomi,,Central,40.74479,-74.1889,Private room,55,1,34,2022-09-04,1.69,25,73,11,
47952715,"Nice rm K. 10 min to the Airport, Penn Station.DT.",370008282,Yomi,,Central,40.74666,-74.18884,Private room,55,1,18,2022-06-29,1.09,25,54,6,
47952997,"Nice Rm V. 10 min to Airport, Penn station & DT.",370008282,Yomi,,Central,40.7464,-74.18752,Private room,65,1,10,2022-05-02,0.62,25,25,2,
47953245,Sleeping curtain demarcation space 2. Close to DT.,370008282,Yomi,,Central,40.74472,-74.18953,Shared room,45,1,54,2022-09-25,2.68,25,82,19,
47953521,"Lovely Rm M2. 10 min from Airport,Downtown Newark.",370008282,Yomi,,Central,40.74507,-74.18954,Private room,55,1,30,2022-09-24,1.49,25,86,15,
47953873,"Lovely Rm V2. 10 min to Airport, Penn station & DT",370008282,Yomi,,Central,40.74605,-74.18728,Private room,68,1,26,2022-09-24,1.3,25,87,13,
47954122,Curtain sleeping space. 10min to the Airport & DT.,370008282,Yomi,,Central,40.7467,-74.1888,Shared room,45,1,63,2022-09-25,3.2,25,84,38,
48049779,"HOME SWEET HOME
9 MIN FROM NEWARK AIRPORT",387358965,Raheem,,South,40.72348,-74.20486,Private room,165,7,0,,,1,89,0,
48078768,Nice Rm K2. 10 mins to the Airport/ Penn Station.,370008282,Yomi,,Central,40.74633,-74.18935,Private room,55,1,27,2022-09-06,1.37,25,71,17,
48081469,Sojourn Historic James St Commons,39930655,Team,,Central,40.74533,-74.17361,Entire home/apt,253,3,26,2022-08-29,1.5,2,357,21,
48111735,Lavish City View Apt - Mins to DT / Free Parking,338687664,Shaun,,Central,40.74922,-74.16894,Entire home/apt,161,3,46,2022-09-21,2.48,4,284,29,
48157081,Bright Natural Light Flooded Room 7 Mins to Penn,52659070,Adrienne,,Central,40.7565,-74.18731,Private room,31,21,6,2022-08-28,0.31,56,302,3,
48172501,Cozy King Bed-Free Parking! Easy Ride to NYC,193718645,Lh Augustin,,Central,40.74833,-74.16896,Entire home/apt,174,2,53,2022-09-11,2.89,4,243,26,
48186592,The Lennox Stay - Luxury Apartment/ Free Parking,186328264,Said & Sue-Ann,,Central,40.74723,-74.1698,Entire home/apt,167,3,62,2022-09-24,3.19,8,341,42,
48187131,The Lennox Stay - City View/Close to Train/Parking,186328264,Said & Sue-Ann,,Central,40.74782,-74.16948,Entire home/apt,166,3,59,2022-09-19,3.11,8,355,36,
48194620,"4 bdrm, 2 bth close to NYC, Airport & Train Access",241962852,Darlene,,Central,40.73839,-74.19321,Entire home/apt,204,5,25,2022-08-18,1.4,2,348,14,
48229777,Quick stay great for business trip commute from NY,346415243,Noah,,Central,40.73845,-74.20083,Private room,80,2,0,,,1,0,0,
48244330,Wow! 24 HR Sale ★ Yes! At Last Your Search Is Over,73456197,Ray,,East,40.72897,-74.14498,Entire home/apt,247,1,52,2022-05-31,2.7,6,38,21,
48304100,Ivy Hill/Maplewood 2 BR,20652713,Geraldine,,West,40.734035,-74.246475,Entire home/apt,200,1,9,2022-07-29,0.57,1,78,6,
48336071,Perose Place-1BR/1BA*5 Min to Rutgers Univ*w/Parkg,314532964,Perose,,Central,40.748329,-74.168961,Entire home/apt,182,2,14,2022-09-12,0.76,10,184,9,
48349028,Cool Rm S2. 10min from Airport & downtown Newark.,370008282,Yomi,,Central,40.74495,-74.18821,Private room,47,1,41,2022-09-09,2.15,25,55,18,
48366957,★ Huge ★ 7 bedroom ★ 2 Floor House ★ NY Book Now!,73456197,Ray,,East,40.73077,-74.14488,Entire home/apt,408,1,29,2022-07-31,1.92,6,321,25,
